user_id,screen_name,created_at,timestamp,text_tweet,amount_tweeted,language,location,primary_geo,borough
386162627,Ellabellaa1,Sun Apr 15 17:01:04 +0000 2018,1523811664384,I love love love Only Fools &amp; Horses ?? #lazysunday,2.0,en,South London,"Crayford, London, United Kingdom",Bexley
227781405,tamaratorrilla,Sun Apr 15 17:01:04 +0000 2018,1523811664895,Sunday's done right - large drinks with larger lunches ??? #london #sundaylunch #pub #roast @ https://t.co/HD1RiV2ih8,1.0,en,London,"51.4725869, -0.1629148",Wandsworth
414325551,Jonesayyyy,Sun Apr 15 17:01:08 +0000 2018,1523811668493,If Jose doesnt find balance in the squad next season were gonna have the same old shit again... were playing som https://t.co/ruLJxCo6wj,1.0,en,,"Hammersmith, London, United Kingdom",Hammersmith and Fulham
21239576,LadyMaySays,Sun Apr 15 17:01:08 +0000 2018,1523811668932,A shimmy-back Sunday. Being a 1920s bride in a dress from @revivalretro walking for @zoelem1 at https://t.co/lNxx78xW7C,2.0,en,London,"51.50711486, -0.12731805",Westminster
3302806198,CountyBeckenham,Sun Apr 15 17:01:09 +0000 2018,1523811669656,We've hosted some fantastic End of Season sports dinners over the last few weeks ?? here at The https://t.co/cHmndL3vtp,1.0,en,"Worsley Bridge Road, Beckenham","51.42543, -0.03198",Lewisham
124435215,arkanaki,Sun Apr 15 17:01:10 +0000 2018,1523811670043,MGM Movie Hits #record from the #past #mgm #movie #hits # @ Twickenham https://t.co/rwvPdA2jZO,1.0,en,London,"51.4486, -0.3369",Richmond upon Thames
2277039433,The_Chomp_,Sun Apr 15 17:01:10 +0000 2018,1523811670478,#ComeOnCity #mcfc https://t.co/G9apLB8fVo,3.0,und,"London, England","Brent, London, United Kingdom",Brent
163037073,SamAychG,Sun Apr 15 17:01:11 +0000 2018,1523811671186,#Beychella is being rebroadcast RIGHT NOW.,2.0,en,"London, England","Tottenham, London, United Kingdom",Haringey
397371615,vanessa_tait,Sun Apr 15 17:01:11 +0000 2018,1523811671741,@writercrow They called it the quietness... sometimes the quietness lasted for ever.,1.0,en,"London, England","Lewisham, London, United Kingdom",Lewisham
1523113291,RWatson86,Sun Apr 15 17:01:12 +0000 2018,1523811672997,@abrahams1985 Well done mate,2.0,en,,"Harrow, London, United Kingdom",Harrow
2983587587,ColossalChig,Sun Apr 15 17:01:16 +0000 2018,1523811676216,@GoonerGirl1969 @LeeGunner82 @Blakscorpion3 ???? couldnt choke (no weird pun intended) on my own show! Lol,15.0,en,London,"Tottenham, London, United Kingdom",Haringey
271843163,NotJustYogaYu,Sun Apr 15 17:01:17 +0000 2018,1523811677758,"Here is @vervelondonpets enjoying a laugh at our Travel in Style 22.03.18 event.
??
When the https://t.co/L7bvLWzLYm",2.0,en,London,"51.5156259, -0.1942676",Westminster
498888329,_5secofoned,Sun Apr 15 17:01:20 +0000 2018,1523811680912,"You bring me home?
12/04/18 à The O2 https://t.co/e39sgXXhpN",1.0,pt,bands | youtubers,"51.50258834, 0.00435926",Greenwich
1289289271,aegoneryss,Sun Apr 15 17:01:21 +0000 2018,1523811681186,"""the feelings he had for Caroline have always lingered in the back of his mind. #klaroline https://t.co/Qc8yUbVjof",4.0,en,elephants,"Hillingdon, London, United Kingdom",Hillingdon
804686526,hellothere_64,Sun Apr 15 17:01:22 +0000 2018,1523811682661,I tip my hat to those Baggies fans taking the trip to OT expecting the worst but hopeful of a miracle. You got it. ??,5.0,en,,"Hammersmith, London, United Kingdom",Hammersmith and Fulham
1475671417,ciarabrodie,Sun Apr 15 17:01:24 +0000 2018,1523811684943,we need one of these things across the mersey- can that be part of the northern powerhouse please https://t.co/CTqj9ZOz68,1.0,en,Liverpool / Warwick,"Hillingdon, London, United Kingdom",Hillingdon
1578673542,Lynschwrz,Sun Apr 15 17:01:26 +0000 2018,1523811686718,C'est officiel : je n'ai plus de libido. https://t.co/RPOhEgZEx1,14.0,fr,München?Hamburg?Paris?London,"Kensington, London, Royaume-Uni",Kensington and Chelsea
183228956,lofvendahlmedia,Sun Apr 15 17:01:27 +0000 2018,1523811687658,"Medan Man U torskar mot West Brom och City blir Champions flyter Themsen stilla fram. Bra där, https://t.co/I7EGW2lYeJ",1.0,sv,Sweden,"51.50711486, -0.12731805",Westminster
729054100751564800,jay_sports200,Sun Apr 15 17:01:28 +0000 2018,1523811688473,"If you realise your life is 100% your responsibility, there is no room for being resentful https://t.co/cLGMw572RF",4.0,en,United Kingdom,"51.50711486, -0.12731805",Westminster
109411393,SoniaArfan,Sun Apr 15 17:01:28 +0000 2018,1523811688883,#PMLN and #PPP too scared of the power of vote? They know the majority of overseas Pakistanis will vote for #PTI an https://t.co/iqlYKfh6Fz,1.0,en,London,"Walthamstow, London, United Kingdom",Waltham Forest
242076964,wiseboy901,Sun Apr 15 17:01:29 +0000 2018,1523811689463,I guess Manchester is blue again? #mcfc #Manchester #city,1.0,en,London,"Stratford, London, United Kingdom",Newham
1246844040,clevelandforte,Sun Apr 15 17:01:36 +0000 2018,1523811696145,I believe if West Brom can do it so can Tottenham come on you Spurs ??,4.0,en,London,"Stratford, London, United Kingdom",Newham
581767695,reddy1408,Sun Apr 15 17:01:37 +0000 2018,1523811697792,@Hungarianbear @beerbear21 @TourGuideTed @Emergency_Teds @Humph_Hugo Serious splint envy,20.0,en,"North West, England","Camden Town, London, United Kingdom",Camden
2752245001,FoodandChi,Sun Apr 15 17:01:45 +0000 2018,1523811705923,New creation ? Raw Gluten and Dairy free Pear Hibiscus Cheesecake with Pumpkin seeds and Coconut https://t.co/sn4qWPzaDr,1.0,en,"London, UK ","51.5145735, -0.1262162",Camden
1061673553,MitchellMason11,Sun Apr 15 17:01:46 +0000 2018,1523811706310,@ladbible @Emily_Nashhxo,1.0,und,"England, United Kingdom","Barking, London, United Kingdom",Barking and Dagenham
303929687,LittleEdamame,Sun Apr 15 17:01:48 +0000 2018,1523811708801,HAPPY BIRTHDAY MUM! ???? - had a beautiful Sunday having the family over for lunch and whipped https://t.co/iq5bn3gr7m,1.0,en,London,"51.5438763, -0.1730286",Camden
2557975121,broodlondon,Sun Apr 15 17:01:50 +0000 2018,1523811710314,Love it x https://t.co/HRBM3Ga1JA,1.0,en,London,"Lambeth, London, United Kingdom",Lambeth
732304046711836672,david_spurs_99,Sun Apr 15 17:01:51 +0000 2018,1523811711297,@VegasGKNation Honestly think 3-1 Vegas (without OT) ?,12.0,en,University of Bedfordshire ,"Brent, London, United Kingdom",Brent
2184262075,amar_chotai,Sun Apr 15 17:01:51 +0000 2018,1523811711724,"Congrats @ManCity on a fully deserved @premierleague title, been magnificent all season - miles ahead of the rest a https://t.co/SH0MHMBnO2",1.0,en,"London, England","Harrow, London, United Kingdom",Harrow
23980026,Barry2103,Sun Apr 15 17:01:55 +0000 2018,1523811715038,"How can United beat the team at the top of the table at their gaff from being two down, to losing at home to the wo https://t.co/NGH0Cmf4Z8",1.0,en,"Hampton Hill, Middx","Richmond, London, United Kingdom",Richmond upon Thames
74059393,jenifermoorebfc,Sun Apr 15 17:02:00 +0000 2018,1523811720365,Thought I might get a #Pointless answer on the Drama edition of #PointlessCelebrities with my #happy answer https://t.co/KOXKsep3rD,8.0,en,London,"Islington, London, United Kingdom",Islington
928561110,stylesrstones,Sun Apr 15 17:02:04 +0000 2018,1523811724370,choquée et déçu,12.0,fr,London ,"Lewisham, London, Royaume-Uni",Lewisham
25739770,virgokat,Sun Apr 15 17:02:07 +0000 2018,1523811727379,All sorted due to the lovely manager ?,1.0,en,,"New Addington, London, United Kingdom",Croydon
105487723,w0lvesno2,Sun Apr 15 17:02:08 +0000 2018,1523811728513,@waywardlad1 because @Conservatives are behind them one slip and they are in trouble a corrupt conservative around https://t.co/JLNPN4xMNA,10.0,en,wolverhampton,"City of London, London, United Kingdom",City of London
3416518997,TheBarGuysUK,Sun Apr 15 17:02:09 +0000 2018,1523811729643,"Happy Bloody Mary Sunday ! ;) xx @ London, United Kingdom https://t.co/yCw3c2kSyM",1.0,en,,"51.50711486, -0.12731805",Westminster
1708189867,jayeliza_,Sun Apr 15 17:02:13 +0000 2018,1523811733476,I havent had more than 5 hours of sleep a night in over two weeks and I just tried to use my railcard to tap in at the train station ????,4.0,en,London via Falkland Islands,"Barnet, London, United Kingdom",Barnet
19644086,angelneptustar,Sun Apr 15 17:02:14 +0000 2018,1523811734111,"@colinrtalbot Absolutely outstanding tweet,!  Put it on my blog!",1.0,en,North London,"Enfield, London, United Kingdom",Enfield
77280051,JoeHayman,Sun Apr 15 17:02:15 +0000 2018,1523811735217,No need Gary https://t.co/1f9Vm9JM4Y,1.0,en,United Kingdom,"Tottenham, London, United Kingdom",Haringey
244931027,ivor1957,Sun Apr 15 17:02:15 +0000 2018,1523811735579,"@482days @nihl2phantoms goal stokes not pollard, my bad",7.0,en,longthorpe,"Romford, London, United Kingdom",Havering
22001436,AndrewCHarries,Sun Apr 15 17:02:18 +0000 2018,1523811738298,It would seem the #FBPE pressure on @BBCRadio4 has had some effect.,4.0,en,London,"Islington, London, United Kingdom",Islington
118208562,ThatSteveBarton,Sun Apr 15 17:02:18 +0000 2018,1523811738414,This is history https://t.co/5VBg6l98aD,1.0,en,,"Richmond, London, United Kingdom",Richmond upon Thames
953559408851783680,CHemsworthSmile,Sun Apr 15 17:02:18 +0000 2018,1523811738468,Puede @harryftshxwn mirar su whatsapp grax,7.0,es,I've been everywhere,"Camberwell, London, United Kingdom",Southwark
18795909,rruk01,Sun Apr 15 17:02:19 +0000 2018,1523811739503,@prcupid Hows your head now? Any better?,7.0,en,"London, United Kingdom","Brent, London, United Kingdom",Brent
3375814029,wheaton_peter,Sun Apr 15 17:02:22 +0000 2018,1523811742214,@AndyCrago1 @Lanaqu28 @davewormald @ivoranthony2 @camorgmcfc @Brooks74Brooks @Spike______ @cityfan4 @Barbarellen https://t.co/mVjV8EdLF7,14.0,en,"London, England","Bexley, London, United Kingdom",Bexley
4441416616,theweeklycut,Sun Apr 15 17:02:22 +0000 2018,1523811742757,Sundays + sunshine = matcha soft serve ???Check out @TsujiriUK for the ultimate matcha desserts https://t.co/Vpeo7GrLyW,1.0,en,"London, England","51.5117747, -0.1335421",Westminster
3228220840,vine_collective,Sun Apr 15 17:02:23 +0000 2018,1523811743122,@salenagodden @ErlandCooper @NewStatesman Ahhhh thanks Salena xx,3.0,en,Elsewhere,"Walthamstow, London, United Kingdom",Waltham Forest
2994915238,TonySpr_,Sun Apr 15 17:02:24 +0000 2018,1523811744514,@Michross27 Visto??,1.0,es,"London, England","Poplar, London, Regno Unito",Tower Hamlets
993848220,MrBoltonPTpage,Sun Apr 15 17:02:28 +0000 2018,1523811748746,Still time @emshelx https://t.co/80l9cbLxMG,6.0,en,London / Las Vegas ,"Lambeth, London, United Kingdom",Lambeth
3364316319,Matheson1234,Sun Apr 15 17:02:31 +0000 2018,1523811751219,Some great resources for us to celebrate #NHS70 in @OxleasNHS @LisaComms https://t.co/wTXSp9ibPg,1.0,en,,"Lewisham, London, United Kingdom",Lewisham
48564970,Erinshirley,Sun Apr 15 17:02:37 +0000 2018,1523811757367,"@JackReitman @StephanieLyse90 @IslandSongLDN I saw it today. I loved her, she was brilliant!!!",3.0,en,leigh-on-sea,"City of London, London, United Kingdom",City of London
1374693162,AvonsStyle,Sun Apr 15 17:02:37 +0000 2018,1523811757664,I TALKED TO FRICKING ANDREW GERTLER HAHAHAHAHHA,78.0,en,"London, England","Camberwell, London, United Kingdom",Southwark
158104304,Joe_M_Fernandez,Sun Apr 15 17:02:39 +0000 2018,1523811759444,Fuming that the #MUNWBA clash has ended up costing me two clean sheets instead of lukaku goals galore. Good job it https://t.co/fVvhN96NuI,2.0,en,London,"Barnet, London, United Kingdom",Barnet
913441767852314624,BlowYourMind20,Sun Apr 15 17:02:39 +0000 2018,1523811759795,Well done Man City ??????? https://t.co/P1LqkHW6hr,2.0,en,,"Enfield, London, United Kingdom",Enfield
2587725101,oztan17,Sun Apr 15 17:02:42 +0000 2018,1523811762675,Congratulations @ManCity fully deserved winners of the premiership ??????,2.0,en,,"Tottenham, London, United Kingdom",Haringey
1855104487,Amy__Griffin,Sun Apr 15 17:02:44 +0000 2018,1523811764027,@jaedinho Shit den,5.0,en,,"Sutton, London, United Kingdom",Sutton
2789607056,ProforcaTheatre,Sun Apr 15 17:02:44 +0000 2018,1523811764908,"Brilliant week ahead. Last of our casting sessions for #ReadingGaol @TheatreN16 this summer, final production appoi https://t.co/InhLSHHpBn",1.0,en,London,"Stratford, London, United Kingdom",Newham
287386290,GrahamHoadly,Sun Apr 15 17:02:45 +0000 2018,1523811765535,"@J_A_McCullagh @GBPantoAwards @JackLandNoble @GhMusicLtd Gawd bless yer, Guv! ??",2.0,en,"Pimlico, London, England","Hammersmith, London, United Kingdom",Hammersmith and Fulham
62238206,OmariJB,Sun Apr 15 17:02:46 +0000 2018,1523811766226,? https://t.co/VPGQXZHOjw,1.0,und,Ends.,"Brent, London, United Kingdom",Brent
981634192151928832,MeGratis,Sun Apr 15 17:02:49 +0000 2018,1523811769010,Win 10 Kilos of Manlines Brand New The Link! #FreezerBoilies #UKCompeitition https://t.co/3LcePWASuO,9.0,en,United Kingdom,"City of London, London, United Kingdom",City of London
4925451737,mywhitetaxi,Sun Apr 15 17:02:49 +0000 2018,1523811769202,@LukeChalkley1 @brentwoodrich Told me a gigilo but might have to top up his money up working for uber ????,2.0,en,"Ingrave, England","Islington, London, United Kingdom",Islington
595273780,SpeedyBecsRun,Sun Apr 15 17:02:49 +0000 2018,1523811769565,"Next Sunday #london #londonmarathon #londonmarathon2018 @ London, United Kingdom https://t.co/jxqNzqJ3uG",1.0,en,London,"51.50711486, -0.12731805",Westminster
1653047322,Minett02,Sun Apr 15 17:02:55 +0000 2018,1523811775258,Finally back to a cubicle on our own and a massive balcony attached and the weathers gonna be in the 20s this week #thelittlethingsinlife,2.0,en,,"Camden Town, London, United Kingdom",Camden
304559262,Wash_hp,Sun Apr 15 17:02:56 +0000 2018,1523811776746,Como uma mensagem pode acabar com nosso dia né.,1.0,pt,"London, England","Hackney, London, Reino Unido",Hackney
230399506,Brendandonn,Sun Apr 15 17:02:59 +0000 2018,1523811779756,@Hugodixon @InFactsOrg One of the many pleasures of the launch event this afternoon was hearing pro-Brexit demonstr https://t.co/HK5oUHpVnf,3.0,en,,"Barnet, London, United Kingdom",Barnet
1191883736,tristanwend,Sun Apr 15 17:03:01 +0000 2018,1523811781954,"@spuksyrlondon congrats to @ConnorMonzo and his favorite team, @ManCity, good season for them. Too bad they werent https://t.co/BLQP0eTqdJ",1.0,en,,"Kensington, London, United Kingdom",Kensington and Chelsea
235167310,CharDaShanksi,Sun Apr 15 17:03:10 +0000 2018,1523811790625,@PainInThArsenal @Sharpie @Arsenal @OfficialVieira @charles_watts @hughwizzy @clockend_talk @GoonerRamble https://t.co/athmuAN4Jr,3.0,en,London,"Hackney, London, United Kingdom",Hackney
730009780203491329,ian_slade2,Sun Apr 15 17:03:12 +0000 2018,1523811792164,"@picsballet @MNunezOfficial Glorious dancing. Now that Acosta has gone, how about cutting that dismal Spanish gypsy https://t.co/45FC8u3wJi",1.0,en,"Islington, London","Islington, London, United Kingdom",Islington
2598064865,_CFCAsh,Sun Apr 15 17:03:13 +0000 2018,1523811793319,"Imagine not winning the league by celebrating an 82nd minute winner with 300+ people piled up on you. 

Cant relate.",3.0,en,South London,"Croydon, London, United Kingdom",Croydon
2654028084,worldspleasure,Sun Apr 15 17:03:13 +0000 2018,1523811793648,Well deserved city,6.0,en,north london,"Islington, London, United Kingdom",Islington
287822200,MushyP2189,Sun Apr 15 17:03:17 +0000 2018,1523811797928,@timpayton Patience.,1.0,fr,London,"Islington, London, United Kingdom",Islington
405622484,Ellexoxo,Sun Apr 15 17:03:18 +0000 2018,1523811798710,"Viral infections are the worst... ?? #poorly #bed #recovery @ London, United Kingdom https://t.co/G69c82NSzE",1.0,en,London,"51.50711486, -0.12731805",Westminster
251050937,3ScoopsPlease,Sun Apr 15 17:03:18 +0000 2018,1523811798734,"The perfect juice for a sunny afternoon yesterday ???
.
Czech born Andrea Calek makes  wines in https://t.co/NvrVFPX0z2",2.0,en,London,"51.49991775, -0.07593151",Southwark
424590567,giudicialex,Sun Apr 15 17:03:25 +0000 2018,1523811805433,"Il pesce, comunque, farebbe bene al cervello. Del Paese. https://t.co/BHAz2Zuoax https://t.co/vT6fs1eEXE",3.0,it,London,"Hillingdon, London, United Kingdom",Hillingdon
25118641,outsidewrecker4,Sun Apr 15 17:03:26 +0000 2018,1523811806330,Make sure we get our priorities right #COYS https://t.co/jZlb9ObTTi,1.0,en,London UK,"Tottenham, London, United Kingdom",Haringey
366497984,CliveMyrieBBC,Sun Apr 15 17:03:26 +0000 2018,1523811806523,I suspect my bosses are happy Im not doing the news tonight because i) Id be doing it p****d ii) I might introduc https://t.co/8nNmFHuB8j,6.0,en,London,"Islington, London, United Kingdom",Islington
339459476,Diego76DT,Sun Apr 15 17:03:27 +0000 2018,1523811807085,El descenso hace 9 fechas atrás y hoy. https://t.co/9VWqhqMnDy,2.0,es,"London, England","Richmond, London, Reino Unido",Richmond upon Thames
451412383,JtotheORD4N,Sun Apr 15 17:03:28 +0000 2018,1523811808318,It's been a decent weekend despite none of the results going the way I wanted it but that's the classic game eh? https://t.co/NDfn0xAi1t,1.0,en,"Salisbury, England","Wembley Stadium, ",Brent
456100238,petergardner50,Sun Apr 15 17:03:28 +0000 2018,1523811808899,@jasoncundy05 Ive not seen a season die on its feet like this one . Games are dead rubbers .My lot arsenal treated https://t.co/vL2PdjdHHH,3.0,en,,"Lewisham, London, United Kingdom",Lewisham
1401773455,matthewbayford,Sun Apr 15 17:03:29 +0000 2018,1523811809431,Is something better than nothing,3.0,en,"London, England","Barnet, London, United Kingdom",Barnet
3835632635,_janahau,Sun Apr 15 17:03:30 +0000 2018,1523811810312,"You wont get things easily @ London, United Kingdom https://t.co/2qNAmkAq6Z",1.0,en,,"51.50711486, -0.12731805",Westminster
73698754,astrid_tove,Sun Apr 15 17:03:31 +0000 2018,1523811811914,Can learn to drink more water?,1.0,en,,"Islington, London, United Kingdom",Islington
96840811,N88EAM,Sun Apr 15 17:03:32 +0000 2018,1523811812684,Yup totally agree. That was an A+ SHIT display https://t.co/BUlIjJqSc5,4.0,en,"Richmond, London","Richmond, London, United Kingdom",Richmond upon Thames
