user_id,screen_name,created_at,timestamp,text_tweet,amount_tweeted,language,location,primary_geo,borough
1605414661,PaintySim,Fri Apr 20 17:00:46 +0000 2018,1524243646082,@notagrouch @doodle_beth Awesome! Do you also have confused people ask you to choose who you are going to support a https://t.co/I8pPwe3Xf5,14.0,en,London,"East Ham, London, United Kingdom",Newham
1499466751,revive_therapy,Fri Apr 20 17:00:46 +0000 2018,1524243646557,"Had the best day eve at the London Marathon Expo yesterday, even won https://t.co/D1xJC01yT3",1.0,en,Tower Hamlets ,"51.50798708, 0.03210459",Newham
372340480,TheHartProject1,Fri Apr 20 17:00:48 +0000 2018,1524243648250,@SolidGrooves_ RAW releases of late bang ?,3.0,en,"High Wycombe, England","Brent, London, United Kingdom",Brent
347557780,da1tempo,Fri Apr 20 17:00:48 +0000 2018,1524243648664,"Caralho, não tem um pub que não tá totalmente lotado",5.0,pt,,"Camden Town, London, Reino Unido",Camden
3034966551,End_Creditz,Fri Apr 20 17:00:48 +0000 2018,1524243648676,@IMC_Jimmy If its that good at moving sand you should take it to work for a day ?,1.0,en,T'internets,"Ilford, London, United Kingdom",Redbridge
964329631,DONINGAM,Fri Apr 20 17:00:50 +0000 2018,1524243650670,"Love this time of year. Even more, this time. As we had to wait so long! #spring #springtime https://t.co/b2Qyt0mAz5",1.0,en,London,"51.4106, -0.2017",Merton
1239055040,JohnHemmings2,Fri Apr 20 17:00:53 +0000 2018,1524243653450,@TheresaAFallon @SCMP_News I'll see you and raise you with this https://t.co/hOiLBkBwGy,2.0,en,LONDON,"City of London, London, United Kingdom",City of London
326054934,Runbudarun,Fri Apr 20 17:00:54 +0000 2018,1524243654274,ewancooks see still having pasta #carbloading #vlm18 #londonmarathon2018 #dinnerout julie_buda @ https://t.co/KxAmSxbCso,3.0,en,,"51.5106792, -0.1293819",Westminster
547700318,ShazStead,Fri Apr 20 17:00:54 +0000 2018,1524243654359,"Last week's strategy: get a marathon PB.
This week's strategy: party round and stay cool ????????#LondonMarathon https://t.co/rK7JGtlByu",1.0,en,London & Surrey,"Lambeth, London, United Kingdom",Lambeth
24880762,anthonyqkiernan,Fri Apr 20 17:00:55 +0000 2018,1524243655986,"Lacking in something. Flavour, I think thats what it is - Drinking a DDH by @AlmastyBrewCo at @mother_kellys   https://t.co/fsZAhb181y",5.0,en,East Dulwich,"51.5284, -0.0558427",Tower Hamlets
200165641,NicNacN00,Fri Apr 20 17:00:56 +0000 2018,1524243656067,Front row beauties #DarrenCrissLDN #DarrenCrissLondon #DarrenDay @NablaVanderlyle @Indianluna https://t.co/IqcmuqFaX2,13.0,en,"Stratford, London","Camden Town, London, United Kingdom",Camden
860762531077476352,nrmentalhealth,Fri Apr 20 17:00:59 +0000 2018,1524243659227,@RoyTroy9j77 @erezshek @TimesHighest @clownandi @MiaStJohnBoxer @ConorBezane @TheSarahFader @Dystopianna 3. Sharing https://t.co/EcfbAb15RI,8.0,en,NW London UK,"Islington, London, United Kingdom",Islington
138770919,JordanAlexMoss,Fri Apr 20 17:00:59 +0000 2018,1524243659924,@arseblog Kind of blame the journalists totally pointless questioning,14.0,en,,"Romford, London, United Kingdom",Havering
92815617,Jay_W1983,Fri Apr 20 17:01:01 +0000 2018,1524243661880,@kieekinghorn Come on mate ? they look ridiculous,4.0,en,Peckham,"Poplar, London, United Kingdom",Tower Hamlets
1329842977,UKCraigP,Fri Apr 20 17:01:03 +0000 2018,1524243663584,"The 17:40 @HeathrowExpress - departing 20 minutes late, completely packed and air conditioning not working. Same overinflated price.",3.0,en,"Marylebone, London","Paddington, London, United Kingdom",Westminster
636308587,sohocub,Fri Apr 20 17:01:05 +0000 2018,1524243665739,Jeremy wont read this. Jeremy exists in a personal echo chamber thats impregnable to reason or fact. https://t.co/3w4780REzp,3.0,en,"London, England","Camberwell, London, United Kingdom",Southwark
40229836,Geekster41,Fri Apr 20 17:01:09 +0000 2018,1524243669787,@BelvedereForum has anyone seen these trees by the old splashpark. And what they used to look like. Absolutely sava https://t.co/zYuuyAWWU3,2.0,en,"Bexley, London","Crayford, London, United Kingdom",Bexley
41769376,EmperorTalks,Fri Apr 20 17:01:11 +0000 2018,1524243671296,Thank you @PeterKohlerPK from @ThePlasticTide for coming in to speak to us about the shocking state of #plastic in https://t.co/tMyutm1Uk5,1.0,en,LDN. EDIN. BIRM. BIC. MCR. DU.,"Hackney, London, United Kingdom",Hackney
2239253101,RebeccaIbbotson,Fri Apr 20 17:01:12 +0000 2018,1524243672289,Yes Ive had 3 lunch time ice creams in the past 3 days.. youre just jelly ???? https://t.co/PX9vPLUEPN,1.0,en,"London, England","Hounslow, London, United Kingdom",Hounslow
457535286,SoldierOnAwards,Fri Apr 20 17:01:15 +0000 2018,1524243675194,"And so we welcome you, to the #SoldieringOnAwards 2018 https://t.co/AeXlDKOtmV",7.0,en,,"Park Plaza Westminster Bridge London, United Kingdom",Lambeth
270806692,Riojahound,Fri Apr 20 17:01:17 +0000 2018,1524243677648,Wow.  What a finish to an amazing lunch @PollenStSocial @ Pollen Street Social https://t.co/7EQjTeYeEq,1.0,en,,"51.5134431, -0.1424833",Westminster
906617166,Dulay_07,Fri Apr 20 17:01:19 +0000 2018,1524243679545,?? https://t.co/9yu45dbX8h,1.0,und,,"Barnet, London, United Kingdom",Barnet
581767695,reddy1408,Fri Apr 20 17:01:20 +0000 2018,1524243680773,Gotta love the @eustontap https://t.co/fJTQLldgq9,5.0,en,"North West, England","Camden Town, London, United Kingdom",Camden
2155394231,IglesiasConcha,Fri Apr 20 17:01:21 +0000 2018,1524243681994,@TapasDeCiencia how beautiful !!!!!!!,1.0,en,"London, England","Kensington, London, United Kingdom",Kensington and Chelsea
20258553,Tall_Hall,Fri Apr 20 17:01:23 +0000 2018,1524243683049,Drinking a Clockwork Tangerine by @BrewDog at @taylorwalkerpub  https://t.co/QBrvwTsC38,1.0,en,EAV ATL,"51.5106, -0.137499",Westminster
1341772608,AngelaMarnes,Fri Apr 20 17:01:23 +0000 2018,1524243683781,Dont you mean built in China put together in Coventry? https://t.co/96WE02u2l3,1.0,en,,"Camberwell, London, United Kingdom",Southwark
198318985,MabhidaMartins,Fri Apr 20 17:01:26 +0000 2018,1524243686628,@RiyaazNoordien @Sguznana_11 @hooverpapi He left the Nation in the Dust !!!,10.0,en,"London, England","Lambeth, London, United Kingdom",Lambeth
2876715449,jonajooey,Fri Apr 20 17:01:27 +0000 2018,1524243687458,@crushaFoz ??,3.0,und,london,"Islington, London, United Kingdom",Islington
299701378,B8Bakery,Fri Apr 20 17:01:34 +0000 2018,1524243694727,"Join us at the @nationalteaday  FesTeaVal this weekend! 
À la carte: discounted vouchers, https://t.co/94IumEHtZE",1.0,fr,London-Paris,"51.48374812, -0.25877953",Hounslow
234578989,Shark4ChipDrink,Fri Apr 20 17:01:38 +0000 2018,1524243698076,Massive congrats to @MattOsborne5 https://t.co/phDuxaBVqG,1.0,en,"London, England","Camberwell, London, United Kingdom",Southwark
496378044,MattSewell28,Fri Apr 20 17:01:40 +0000 2018,1524243700022,Hideout is actually going to be one hell of a trip ??,2.0,en,London,"Barking, London, United Kingdom",Barking and Dagenham
2741978253,santiorti,Fri Apr 20 17:01:40 +0000 2018,1524243700075,Felices 19 compañero ?? en 19 Years https://t.co/YcTpH0TnJl,1.0,es,Underground,"51.41012, -0.306737",Kingston upon Thames
15033360,illsun,Fri Apr 20 17:01:41 +0000 2018,1524243701125,This is code for we are hiring someone you have never heard of https://t.co/snJFFqoZBb,1.0,en,"London, England","Camden Town, London, United Kingdom",Camden
1039636375,David61mg,Fri Apr 20 17:01:45 +0000 2018,1524243705450,@Andyshowbiz @Jonny_Wilkes @wpgcdean how many points did you get mate,1.0,en,,"Hillingdon, London, United Kingdom",Hillingdon
19774031,bereniciitaa,Fri Apr 20 17:01:45 +0000 2018,1524243705792,La gorda Bere está feliz. #cerealkiller #orgasmic #foodporn en Camden Town https://t.co/LOE4uH5GTw,2.0,es,"Rosario, Argentina","51.541, -0.1433",Camden
453294003,ThatWendyLee,Fri Apr 20 17:01:48 +0000 2018,1524243708140,@DBanksy Do you recognise his vision of Jeremy? Or indeed anything?,4.0,en,UK,"Poplar, London, United Kingdom",Tower Hamlets
645503,s8mb,Fri Apr 20 17:01:49 +0000 2018,1524243709989,A UKIP parody account is teasing the ASI for having old memes ? https://t.co/9Wa9Jsw1bs,5.0,en,Rand McNally ,"Lambeth, London, United Kingdom",Lambeth
298151399,TheZenMonster,Fri Apr 20 17:01:57 +0000 2018,1524243717988,@TheVunderkind Really good. How long did this take?,3.0,en,Lagos|London,"Sutton, London, United Kingdom",Sutton
961181123761131521,EastLdnLarder,Fri Apr 20 17:01:58 +0000 2018,1524243718165,The Francis road #jumbletrail is on this Sunday 11-3 &amp; from experience its one of the best! Around 80 plus stalls https://t.co/RQLVcuO1BT,3.0,en,"East London, England","Walthamstow, London, United Kingdom",Waltham Forest
65396119,JoshuaJMarsh,Fri Apr 20 17:01:58 +0000 2018,1524243718357,"Had the pleasure of finishing this hilarious, beautiful, (Pulitzer Prize winning) queer novel https://t.co/OYh8t0SIB7",1.0,en,"New York, NY","51.50711486, -0.12731805",Westminster
81730409,mreonet,Fri Apr 20 17:01:58 +0000 2018,1524243718806,Bi dun yasananlara bakin bi de buna https://t.co/SxT0vh1vAs,1.0,tr,London,"Hackney, London, United Kingdom",Hackney
262151802,BGGroove,Fri Apr 20 17:02:02 +0000 2018,1524243722193,"@Sindercombe Next Thursday 26 April (Alliteration Alert) Bads Boogie in the Bush ....Bish Bosh, Bravo and Boom Boom https://t.co/PewnuDaUIR",1.0,en,London,"Tottenham, London, United Kingdom",Haringey
302854333,DrDJHarrington,Fri Apr 20 17:02:03 +0000 2018,1524243723322,@rachaelmoses congratulations today.  Delighted to see you receive the recognition you deserve.,2.0,en,Brentwood & London ,"City of London, London, United Kingdom",City of London
67856420,Jesscaaar,Fri Apr 20 17:02:05 +0000 2018,1524243725436,Dont fuck with my emotions...Swedish House Mafia are playing this year ? https://t.co/LrIGT87ItX,3.0,en,Margate/London,"Walthamstow, London, United Kingdom",Waltham Forest
19349701,Jim_Buckle,Fri Apr 20 17:02:09 +0000 2018,1524243729349,@gazgroove @scope @LondonMarathon Good luck! Whats your race number?,2.0,en,Richmond upon Thames,"Lambeth, London, United Kingdom",Lambeth
13364552,taylor_fuller,Fri Apr 20 17:02:16 +0000 2018,1524243736552,When its finally nice outside and you spend the day wandering the city streets and stopping for https://t.co/J1Tw3kdHD8,1.0,en,"New York, NY","51.5435194, -0.1419564",Camden
273628718,bambam118118,Fri Apr 20 17:02:17 +0000 2018,1524243737072,Late shift in this weather on a Friday should be illegal ?,2.0,en,bexley | greenwich,"Bexley, London, United Kingdom",Bexley
333643875,ChantalADaSilva,Fri Apr 20 17:02:18 +0000 2018,1524243738220,Bill Gates pledges $1 billion to fight malaria via @krhignett #malariamustdie @FeverTreeMixers https://t.co/smtPQpNKDy,1.0,en,"London, England","Poplar, London, United Kingdom",Tower Hamlets
1350845497,BritLizHilton,Fri Apr 20 17:02:18 +0000 2018,1524243738880,@HenryColeTV Wending its way to you hope you like them. Would order a shirt but we've loads here with my son workin https://t.co/wLLo2xratt,20.0,en,Hilton Towers Maida Vale,"Paddington, London, United Kingdom",Westminster
1196485974,suggysgym,Fri Apr 20 17:02:19 +0000 2018,1524243739872,The black eyes were courtesy of @tashajonas not Number 1 seed #stephaniewroe in Qtr Final of https://t.co/3QJGdYxvMK,1.0,en,"Nottingham, England","51.5076603, 0.06884624",Newham
794047,Briantist,Fri Apr 20 17:02:26 +0000 2018,1524243746139,https://t.co/zvDM4MHXVv 20 04 2018,5.0,und,"London, UK","51.5493851, 0.0002869",Newham
19829189,blakeconnolly,Fri Apr 20 17:02:28 +0000 2018,1524243748762,The record buying public shouldn't be voting https://t.co/3SPE7QZVgI,2.0,en,London,"Camden Town, London, United Kingdom",Camden
154509256,francesca_valli,Fri Apr 20 17:02:30 +0000 2018,1524243750738,@HackneyAbbott @AmberRuddHR I almost think that sinister is the word.,1.0,en,London,"Wandsworth, London, United Kingdom",Wandsworth
157585203,chrispice_musik,Fri Apr 20 17:02:31 +0000 2018,1524243751686,Mans not Hot,1.0,en,"Tottenham, London","Hackney, London, United Kingdom",Hackney
716178605601079296,pleasefinditltd,Fri Apr 20 17:02:35 +0000 2018,1524243755488,Champagne for that special day Moët &amp; Chandon @Moet_UK #pleasefindit https://t.co/vsUl8HuAV1,7.0,ro,City of London ENGLAND?,"City of London, London, United Kingdom",City of London
451012419,Keira_Lou_x,Fri Apr 20 17:02:37 +0000 2018,1524243757008,Love a beer garden ??,1.0,en,London Twickenham ,"Richmond, London, United Kingdom",Richmond upon Thames
64397693,MsKBadman,Fri Apr 20 17:02:42 +0000 2018,1524243762202,The whole of Clapham Junction smells like armpit,1.0,en,London,"Wandsworth, London, United Kingdom",Wandsworth
343465155,AnnieinLondon2,Fri Apr 20 17:02:43 +0000 2018,1524243763585,@Death_toPeanuts @aeslekw @ArielleScarcell It's not only about toilets. The point is that with self id any male can https://t.co/WV7aKZ0OTI,5.0,en,London,"Ilford, London, United Kingdom",Redbridge
854682505,KS_Ate_Here,Fri Apr 20 17:02:50 +0000 2018,1524243770697,@jmdale01 @BlackBearBurger Ok Im ready.,1.0,en,London,"Lewisham, London, United Kingdom",Lewisham
291867495,DanHolden85,Fri Apr 20 17:02:52 +0000 2018,1524243772123,"I've just been to a preview of the #WorpleArtGroup Spring Exhibition at St Mark's church in Wimbledon. 
Lots of gre https://t.co/V7VUso5WUK",1.0,en,"Wimbledon, Merton, London","Merton, London, United Kingdom",Merton
222082311,vfduk,Fri Apr 20 17:02:54 +0000 2018,1524243774096,J.K. Rowling: The Blatant Transphobia Of A Beloved Social Justice Hero by @phaylen https://t.co/kkq3PMH1uf,2.0,en,London,"Islington, London, United Kingdom",Islington
23450509,SteveGrant1983,Fri Apr 20 17:02:54 +0000 2018,1524243774463,A glorious way to spend a warm Friday evening after work #CountyCricket #cricket #theoval @ The https://t.co/hZm6Qrcpru,1.0,en,London/Croydon/Southampton,"51.48371944, -0.11498056",Lambeth
77526900,rupertbuxton,Fri Apr 20 17:02:54 +0000 2018,1524243774745,"Pre-trip research #barcelona #travel #weekend #eveningsunshine @ London, United Kingdom https://t.co/1LlgljvUxv",1.0,en,"iPhone: 42.424198,18.770836","51.50711486, -0.12731805",Westminster
515633290,originalsinart,Fri Apr 20 17:02:57 +0000 2018,1524243777542,@AllAbout_Stu I would hope so but apparently now its made me look as though I dont have self awareness accordin https://t.co/ojERSwTrsx,12.0,en,london ,"Enfield, London, United Kingdom",Enfield
98355836,Stingraytwo,Fri Apr 20 17:02:57 +0000 2018,1524243777884,@Channel4News @susannareid100 Shameful for the home office not to issue a passport after so many years.  Let that b https://t.co/OmRSJQnNPr,3.0,en,"Hackney, London","Hackney, London, United Kingdom",Hackney
303076764,Vlomography,Fri Apr 20 17:03:00 +0000 2018,1524243780172,In denial thinking bath bombs will solve all my problems. #tiredasfuck #lush #lushcosmetics https://t.co/U4iOgNTknp,1.0,en,"London, UK","51.50711486, -0.12731805",Westminster
191208856,Jemmapalmer,Fri Apr 20 17:03:01 +0000 2018,1524243781567,@DeborahMeaden Im impressed that your flooring is so pristine mine looked shredded like the toy,1.0,en,ig - jemma_palmer ,"Wandsworth, London, United Kingdom",Wandsworth
307419305,SeanMPAsh,Fri Apr 20 17:03:01 +0000 2018,1524243781701,@Greta199 Thank you Greta you are too kind :),3.0,en,"Bexley, London","Eltham, London, United Kingdom",Greenwich
20676426,SteveHef,Fri Apr 20 17:03:03 +0000 2018,1524243783111,"@Spurs_1882 Grand X, sounds like a former girlfriend that got fat!",5.0,en,Old Coulsdon,"Croydon, London, United Kingdom",Croydon
75770054,_isaacxj,Fri Apr 20 17:03:03 +0000 2018,1524243783876,? ? ?? @ Tower Bridge https://t.co/jp57tikI1E,2.0,en,"London, England","51.50514919, -0.07558474",Southwark
2964098860,beautyblogged,Fri Apr 20 17:03:08 +0000 2018,1524243788144,Sneak peak of a new blog post coming soon! My review of two products from luxury skincare brand https://t.co/Kk2efoCfN6,1.0,en,London ,"51.50711486, -0.12731805",Westminster
960764343645286400,sabinanethercl1,Fri Apr 20 17:03:09 +0000 2018,1524243789183,Wonderful day workshopping with @franticassembly today. Boy it was good to move Well out of my comfort zone- now I https://t.co/Eacy4ZGsoX,1.0,en,,"Paddington, London, United Kingdom",Westminster
89955982,Twickybigface,Fri Apr 20 17:03:09 +0000 2018,1524243789255,@dhpayroll enjoying some FREE prosecco courtesy of @HawkersKingston @DoubleTreeKNG #cheers #FridayFeeling #prosecco https://t.co/KpxFDDF76q,1.0,en,,"Hawkers Bar Brasserie, United Kingdom",Kingston upon Thames
2617773384,MoylettLisa,Fri Apr 20 17:03:17 +0000 2018,1524243797830,@HA_6thForm Perfectly!,4.0,en,London,"Ealing, London, United Kingdom",Ealing
23212870,kelleycfc,Fri Apr 20 17:03:19 +0000 2018,1524243799919,@PittCueCo Going to roll the dice and come in!,2.0,en,DEN/BTR/LHR,"Paddington, London, United Kingdom",Westminster
1059188276,AllibandTony,Fri Apr 20 17:03:21 +0000 2018,1524243801281,@GreenCourtSport @ElmsteadFC Cant wait,1.0,en,London,"Lewisham, London, United Kingdom",Lewisham
1736968951,fatoujack_,Fri Apr 20 17:03:21 +0000 2018,1524243801696,Stratford Westfield&gt;&gt;&gt; Birminghams bull ring,1.0,en,,"Stratford, London, United Kingdom",Newham
10490952,thomasgraham,Fri Apr 20 17:03:22 +0000 2018,1524243802911,"@jim_dickinson That would be appropriate, no?",1.0,en,London,"Barnet, London, United Kingdom",Barnet
22406681,Eddie_Vermeer,Fri Apr 20 17:03:23 +0000 2018,1524243803606,So currently there are 2 @SouthernRailUK trains due in to East Croydon at 1811 on platform 6. Interesting....,1.0,en,"East Grinstead, United Kingdom","Croydon, London, United Kingdom",Croydon
16069431,cltucci,Fri Apr 20 17:03:30 +0000 2018,1524243810234,It was a great #AoMbigdata thanks to all the participants and organizers!! @AOMConnect,1.0,en,Lausanne,"Hillingdon, London, United Kingdom",Hillingdon
748861980593819648,jots73,Fri Apr 20 17:03:31 +0000 2018,1524243811091,@_Lovedrobe_ @Dan_x_T04 @LouisePridige  ???,1.0,und,"Romford, London","Romford, London, United Kingdom",Havering
4906195559,ZanderNewson,Fri Apr 20 17:03:31 +0000 2018,1524243811472,@TfL why did our driver just pull over to relieve himself at the side of the road ?? I am not kidding ! ??,1.0,en,"London, England","Crayford, London, United Kingdom",Bexley
343978230,lyzetteturvey,Fri Apr 20 17:03:31 +0000 2018,1524243811939,very tipsy and writing about services use of textual sources in stalin this is not fun,1.0,en,se london/kings lynn,"Lewisham, London, United Kingdom",Lewisham
791221351,jandkgriffiths,Fri Apr 20 17:03:34 +0000 2018,1524243814136,Next Carlton Manager ........ https://t.co/EedrQkfqGY,1.0,en,Chislehurst,"Greenwich, London, United Kingdom",Greenwich
79232415,Saunders__V,Fri Apr 20 17:03:35 +0000 2018,1524243815166,"New Supps, New Supps. 
_______________________________________________________________
Thanks https://t.co/6EtnKvI3Ty",1.0,en,"London, England // Cape Town","51.50711486, -0.12731805",Westminster
17958938,ncameron,Fri Apr 20 17:03:35 +0000 2018,1524243815370,Happy 4/20 day USA! ? https://t.co/FFooMlhY3b,1.0,en,London,"City of London, London, United Kingdom",City of London
861930192,yvettegresle,Fri Apr 20 17:03:36 +0000 2018,1524243816469,https://t.co/b03KtkVsAn,1.0,und,"London, England","Lewisham, London, United Kingdom",Lewisham
240258637,njak_100,Fri Apr 20 17:03:37 +0000 2018,1524243817159,@nickbro76777852 Understandable. It was 2h 30min on Tuesday morning for me. All in the name of research mind you!,2.0,en,"London (Mcr, NY/NJ regularly)","Sutton, London, United Kingdom",Sutton
21488226,dankoek,Fri Apr 20 17:03:37 +0000 2018,1524243817347,Birthday Boy Shenanigans! Happy 30th PW #issummerhere? #sun ##poolside #chilln @ Shoreditch House https://t.co/8SbJV56D40,1.0,en,"London, England","51.52388326, -0.07597082",Hackney
1269153830,Arnyrogers,Fri Apr 20 17:03:40 +0000 2018,1524243820881,@LilyPartridge01 Good luck. All that training and racing in Spain will put you one step in front of the rest on Sunday.,1.0,en,Gibraltar,"Camden Town, London, United Kingdom",Camden
871317831434031104,ABSpropertycare,Fri Apr 20 17:03:41 +0000 2018,1524243821505,"If your property walls are similar to this , then its a good chance you have rising damp . Need an inspection, cal https://t.co/OwSnblGJ80",1.0,en,"Hillingdon, London","Richmond, London, United Kingdom",Richmond upon Thames
913310209,laurarenshawx,Fri Apr 20 17:03:46 +0000 2018,1524243826431,"Its Lolly ice ????
https://t.co/GKELQWVEQg",1.0,en,London/Wirral ,"Hounslow, London, United Kingdom",Hounslow
546070949,mmithxh,Fri Apr 20 17:03:46 +0000 2018,1524243826665,moi face à la beauté de harry styles https://t.co/4FhT8mYiw9,30.0,fr,"london,, k / spill the tea-m","Wandsworth, London, United Kingdom",Wandsworth
191872941,_lewmichael,Fri Apr 20 17:03:47 +0000 2018,1524243827239,@Arsenal Every single football memory I have is because of this man #MerciArsené https://t.co/UtOpdhVYLg,1.0,en,st albans/london,"Islington, London, United Kingdom",Islington
72030458,samrenke,Fri Apr 20 17:03:47 +0000 2018,1524243827546,If you want to know how to appeal against a Direct Payment decision please read my article for @BrittleBoneUK &amp; RT. https://t.co/gRTO1zm28a,1.0,en,London,"Islington, London, United Kingdom",Islington
160860786,DavyFlats,Fri Apr 20 17:03:47 +0000 2018,1524243827978,"@ColumbiaUK Would have hit the top spot had Hold Me Like A Heaven been the single instead of Liverpool...

#manics",1.0,en,London (via Tuam),"Tottenham, London, United Kingdom",Haringey
612656776,BillyQue_B,Fri Apr 20 17:03:48 +0000 2018,1524243828664,Enroute @yemialadee Concert London Today Friday 20th O2 Academy Islington  cc @iamsmade ?? @ https://t.co/VTtB0hn1KJ,2.0,en,london,"51.50711486, -0.12731805",Westminster
